entity_name,entity_kind,file_path,approximate_line_range,category,architecture_relevance,inspected,evidence_level,confidence,evidence_source,evidence_command_or_file,verification_notes
DetailRow,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,551-574,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
DocumentDetailCardView,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,578-625,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
QuickStatView,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,627-647,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
VectorMetricRow,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,649-676,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
ContentMetricRow,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,678-704,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
ChunkMetricRow,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,706-739,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
PerformanceRow,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,741-771,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
TechnicalRow,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,773-789,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
ContentTagPill,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,793-841,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
FlowLayout,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,847-909,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
Placement,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,865-869,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
FlowResult,struct,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,871-874,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Details/DocumentDetailsView.swift,scan_codebase.py,Swift struct parser match
CachedDocsView,struct,OpenIntelligence/Features/Documents/Library/CachedDocsView.swift,14-240,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Library/CachedDocsView.swift,scan_codebase.py,Swift struct parser match
CachedDocRow,struct,OpenIntelligence/Features/Documents/Library/CachedDocsView.swift,244-313,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Library/CachedDocsView.swift,scan_codebase.py,Swift struct parser match
DocPreviewSheet,struct,OpenIntelligence/Features/Documents/Library/CachedDocsView.swift,317-378,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Library/CachedDocsView.swift,scan_codebase.py,Swift struct parser match
DocumentLibraryView,struct,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,12-1545,View,High,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,scan_codebase.py,Swift struct parser match
DocumentActionChip,struct,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,1547-1579,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,scan_codebase.py,Swift struct parser match
DocumentUtilityChipLabel,struct,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,1581-1613,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,scan_codebase.py,Swift struct parser match
DocumentImportReview,struct,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,1615-1664,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,scan_codebase.py,Swift struct parser match
DocumentImportReadiness,enum,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,1666-1693,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,scan_codebase.py,Swift enum parser match
PreviewBillingService,class,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,1709-1723,Service,High,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift,scan_codebase.py,Swift class parser match
SampleDocumentDescriptor,struct,OpenIntelligence/Features/Documents/Library/SampleDocumentManager.swift,4-8,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Library/SampleDocumentManager.swift,scan_codebase.py,Swift struct parser match
SampleDocumentManager,class,OpenIntelligence/Features/Documents/Library/SampleDocumentManager.swift,12-96,Service,High,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Library/SampleDocumentManager.swift,scan_codebase.py,Swift class parser match
SemanticSearchView,struct,OpenIntelligence/Features/Documents/Search/SemanticSearchView.swift,3-230,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Search/SemanticSearchView.swift,scan_codebase.py,Swift struct parser match
SemanticResultCard,struct,OpenIntelligence/Features/Documents/Search/SemanticSearchView.swift,232-298,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Search/SemanticSearchView.swift,scan_codebase.py,Swift struct parser match
StatusBanner,struct,OpenIntelligence/Features/Documents/Search/SemanticSearchView.swift,300-321,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Search/SemanticSearchView.swift,scan_codebase.py,Swift struct parser match
LibraryColorPalette,enum,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,18-78,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,scan_codebase.py,Swift enum parser match
LibraryColorPicker,struct,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,82-194,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,scan_codebase.py,Swift struct parser match
ColorPickerButton,struct,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,289-336,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,scan_codebase.py,Swift struct parser match
AccentColorPicker,struct,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,340-438,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,scan_codebase.py,Swift struct parser match
AccentColorSettingsRow,struct,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,442-492,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,scan_codebase.py,Swift struct parser match
Color,extension,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,496-504,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ColorPicker.swift,scan_codebase.py,Swift extension parser match
ContainerSettingsSheet,extension,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet+Sections.swift,13-1504,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet+Sections.swift,scan_codebase.py,Swift extension parser match
RetrievalStyle,enum,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet+Sections.swift,631-633,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet+Sections.swift,scan_codebase.py,Swift enum parser match
ChunkingPreview,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet+Sections.swift,1508-1620,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet+Sections.swift,scan_codebase.py,Swift struct parser match
Date,extension,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet+Sections.swift,1624-1630,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet+Sections.swift,scan_codebase.py,Swift extension parser match
ContainerSettingsSheet,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,12-752,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
EmbeddingProviderOption,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,756-767,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
DimensionOption,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,769-778,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
VectorDBOptionDescriptor,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,780-788,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
ProviderAvailabilityAlert,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,790-797,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
LibraryThemePreset,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,799-810,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
ReembedContext,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,812-818,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
SelectableOptionCard,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,820-948,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
Pill,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,933-947,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
OptionMetric,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,950-955,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
SettingHelpCallout,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,957-997,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
AutoIntelligencePanel,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,999-1170,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
InsightLine,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,1172-1198,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
DocumentContextSummary,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,1200-1226,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
DocumentProfileRow,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,1228-1260,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
TopicChip,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,1262-1276,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
ReembedStatusBanner,struct,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,1308-1344,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift,scan_codebase.py,Swift struct parser match
SFSymbolPicker,struct,OpenIntelligence/Features/Documents/Settings/SFSymbolPicker.swift,10-349,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/SFSymbolPicker.swift,scan_codebase.py,Swift struct parser match
SymbolCategory,enum,OpenIntelligence/Features/Documents/Settings/SFSymbolPicker.swift,25-132,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/SFSymbolPicker.swift,scan_codebase.py,Swift enum parser match
SFSymbolPickerButton,struct,OpenIntelligence/Features/Documents/Settings/SFSymbolPicker.swift,353-400,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Documents/Settings/SFSymbolPicker.swift,scan_codebase.py,Swift struct parser match
OnboardingChecklistLauncher,struct,OpenIntelligence/Features/Onboarding/OnboardingChecklistLauncher.swift,5-63,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Onboarding/OnboardingChecklistLauncher.swift,scan_codebase.py,Swift struct parser match
PipelineLogEntry,struct,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,20-26,Model,Low,Yes,code_verified,exact,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,scan_codebase.py,Swift struct parser match
OnboardingChecklistView,struct,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,33-851,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,scan_codebase.py,Swift struct parser match
MetricsSnapshot,struct,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,586-622,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,scan_codebase.py,Swift struct parser match
PipelinePhase,enum,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,771-774,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,scan_codebase.py,Swift enum parser match
PipelineLogRow,struct,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,855-889,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,scan_codebase.py,Swift struct parser match
UseCaseCard,struct,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,893-918,View,Low,Yes,code_verified,exact,OpenIntelligence/Features/Onboarding/OnboardingChecklistView.swift,scan_codebase.py,Swift struct parser match
